,additional_info,address,latitude,longitude,name,phone_number,type,url
267,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
268,New Construction,Brooklyn,40.702314,-73.917665,GLASSWORKS APARTMENTS,,Affordable Housing,
269,New Construction,Brooklyn,40.702232,-73.914236,GLORIA BLEECKER,,Affordable Housing,
270,New Construction,Brooklyn,40.665388,-73.929365,24 FORD STREET,,Affordable Housing,
271,New Construction,Brooklyn,40.647715000000005,-73.946324,1051 NEW YORK AVENUE,,Affordable Housing,
272,New Construction,Brooklyn,40.693996000000006,-73.948202,523 WILLOUGHBY AVENUE APARTMENTS,,Affordable Housing,
273,New Construction,Brooklyn,40.652328999999995,-73.959204,830 FLATBUSH AVENUE APARTMENTS,,Affordable Housing,
274,New Construction,Brooklyn,40.705807,-73.943825,126 BOERUM STREET APARTMENTS,,Affordable Housing,
275,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
276,New Construction,Brooklyn,40.697047,-73.934733,1157 MYRTLE AVENUE APARTMENTS,,Affordable Housing,
277,New Construction,Bronx,,,CONFIDENTIAL,,Affordable Housing,
278,New Construction,Brooklyn,40.618465,-73.955799,M TOWER,,Affordable Housing,
279,New Construction,Manhattan,,,CONFIDENTIAL,,Affordable Housing,
280,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
281,New Construction,Brooklyn,40.696963000000004,-73.93165,682 BUSHWICK AVENUE,,Affordable Housing,
282,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
283,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
284,Preservation,Brooklyn,40.686657000000004,-73.93278199999999,BSDC 233 STUYVESANT AVE HDFC.PLP.FY18,,Affordable Housing,
285,Preservation,Manhattan,40.799663,-73.942004,NHP - HOPE HOMES CLUSTER AMENDMENT,,Affordable Housing,
286,Preservation,Manhattan,40.799011,-73.938455,NHP - HOPE HOMES CLUSTER AMENDMENT,,Affordable Housing,
287,Preservation,Manhattan,40.798997,-73.938426,NHP - HOPE HOMES CLUSTER AMENDMENT,,Affordable Housing,
288,Preservation,Manhattan,40.79701,-73.933725,NHP - HOPE HOMES CLUSTER AMENDMENT,,Affordable Housing,
289,Preservation,Manhattan,40.798165999999995,-73.934519,NHP - HOPE HOMES CLUSTER AMENDMENT,,Affordable Housing,
290,Preservation,Manhattan,40.797622,-73.933273,NHP - HOPE HOMES CLUSTER AMENDMENT,,Affordable Housing,
291,Preservation,Manhattan,40.800284000000005,-73.937579,NHP - HOPE HOMES CLUSTER AMENDMENT,,Affordable Housing,
292,Preservation,Manhattan,40.799182,-73.93480699999999,NHP - HOPE HOMES CLUSTER AMENDMENT,,Affordable Housing,
293,Preservation,Manhattan,40.806552,-73.940517,NHP - HOPE HOMES CLUSTER AMENDMENT,,Affordable Housing,
294,Preservation,Manhattan,40.806886,-73.93937199999999,NHP - HOPE HOMES CLUSTER AMENDMENT,,Affordable Housing,
295,New Construction,Brooklyn,40.73464,-73.953056,"FREEMAN CORNER APARTMENTS, THE",,Affordable Housing,
296,New Construction,Brooklyn,40.69762,-73.934596,20 JEFFERSON STREET APARTMENTS,,Affordable Housing,
297,New Construction,Brooklyn,40.734582,-73.95365799999999,197 FREEMAN STREET,,Affordable Housing,
298,New Construction,Brooklyn,40.677769,-73.873593,975 LIBERTY AVENUE,,Affordable Housing,
299,New Construction,Bronx,40.869151,-73.863412,2953 BARNES AVENUE APARTMENTS,,Affordable Housing,
300,Preservation,Brooklyn,40.650816999999996,-73.926385,332 EAST 54TH STREET.GHPP.FY19,,Affordable Housing,
301,Preservation,Staten Island,40.640368,-74.131298,BUCKINGHAM - 2044 RICHMOND TERR - RESILIENCY,,Affordable Housing,
302,New Construction,Brooklyn,40.693489,-73.925289,894 BUSHWICK AVENUE,,Affordable Housing,
303,New Construction,Brooklyn,40.665659999999995,-73.929411,12 FORD STREET,,Affordable Housing,
304,New Construction,Brooklyn,40.698207000000004,-73.933899,618 BUSHWICK AVENUE,,Affordable Housing,
305,New Construction,Brooklyn,40.706811,-73.948751,37 MONTROSE AVENUE,,Affordable Housing,
306,New Construction,Manhattan,40.836351,-73.940628,516 WEST 162 STREET,,Affordable Housing,
307,Preservation,Manhattan,40.726419,-73.978854,EAST VILLAGE I HDFC.HUDMF.FY18,,Affordable Housing,
308,Preservation,Manhattan,40.726152,-73.978216,EAST VILLAGE I HDFC.HUDMF.FY18,,Affordable Housing,
309,Preservation,Manhattan,40.726619,-73.979291,EAST VILLAGE I HDFC.HUDMF.FY18,,Affordable Housing,
310,Preservation,Manhattan,40.727231,-73.97893,EAST VILLAGE I HDFC.HUDMF.FY18,,Affordable Housing,
311,Preservation,Manhattan,40.799556,-73.94170799999999,JAMIES PLACE HDFC. HUDMF. FY18,,Affordable Housing,
312,Preservation,Manhattan,40.800113,-73.94111600000001,JAMIES PLACE HDFC. HUDMF. FY18,,Affordable Housing,
313,Preservation,Manhattan,40.801097999999996,-73.941469,JAMIES PLACE HDFC. HUDMF. FY18,,Affordable Housing,
314,Preservation,Manhattan,40.800953,-73.941122,JAMIES PLACE HDFC. HUDMF. FY18,,Affordable Housing,
315,Preservation,Manhattan,40.800779999999996,-73.940754,JAMIES PLACE HDFC. HUDMF. FY18,,Affordable Housing,
316,Preservation,Manhattan,40.862801,-73.924809,INWOOD HOUSING HDFC.HUDMF.FY18,,Affordable Housing,
317,Preservation,Manhattan,40.822231,-73.94981800000001,HUDSON PIERS HDFC.HUDMF.FY18,,Affordable Housing,
318,Preservation,Manhattan,40.822788,-73.94940600000001,HUDSON PIERS HDFC.HUDMF.FY18,,Affordable Housing,
319,Preservation,Brooklyn,40.675663,-74.013281,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
320,Preservation,Brooklyn,40.675729,-74.013379,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
321,Preservation,Brooklyn,40.678398,-74.00627,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
322,Preservation,Brooklyn,40.678774,-74.009439,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
323,Preservation,Brooklyn,40.678911,-74.009641,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
324,Preservation,Brooklyn,40.679023,-74.009803,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
325,Preservation,Brooklyn,40.678829,-74.009518,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
326,Preservation,Brooklyn,40.678856,-74.009558,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
327,Preservation,Brooklyn,40.678883,-74.009601,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
328,Preservation,Brooklyn,40.678969,-74.00972,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
329,Preservation,Brooklyn,40.678996000000005,-74.009763,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
330,Preservation,Brooklyn,40.679078000000004,-74.00988199999999,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
331,Preservation,Brooklyn,40.679133,-74.00996500000001,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
332,Preservation,Brooklyn,40.679106,-74.009925,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
333,Preservation,Brooklyn,40.679161,-74.010005,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
334,Preservation,Brooklyn,40.678801,-74.009478,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
335,Preservation,Brooklyn,40.678938,-74.00968,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
336,Preservation,Brooklyn,40.679051,-74.009843,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
337,Preservation,Brooklyn,40.678272,-74.006414,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
338,Preservation,Brooklyn,40.67823,-74.006461,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
339,Preservation,Brooklyn,40.678189,-74.006508,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
340,Preservation,Brooklyn,40.678315999999995,-74.00636300000001,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
341,Preservation,Brooklyn,40.675631,-74.013234,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
342,Preservation,Brooklyn,40.675696,-74.013328,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
343,Preservation,Brooklyn,40.677662,-74.006367,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
344,Preservation,Brooklyn,40.677709,-74.006435,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
345,Preservation,Brooklyn,40.677758000000004,-74.006504,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
346,Preservation,Brooklyn,40.677852,-74.006644,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
347,Preservation,Brooklyn,40.677901,-74.00671700000001,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
348,Preservation,Brooklyn,40.67576,-74.013426,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
349,Preservation,Brooklyn,40.675663,-74.013281,RED HOOK GARDENS-ARTICLE XI,,Affordable Housing,
350,New Construction,Manhattan,40.811202,-73.942995,THE ROBESON,,Affordable Housing,
351,Preservation,Manhattan,40.833828999999994,-73.941339,ESSIE  JEFFRIES APARTMENTS HDFC.HUDMF.FY18,,Affordable Housing,
352,Preservation,Manhattan,40.835159999999995,-73.941663,ESSIE  JEFFRIES APARTMENTS HDFC.HUDMF.FY18,,Affordable Housing,
353,Preservation,Manhattan,40.835295,-73.94197700000001,ESSIE  JEFFRIES APARTMENTS HDFC.HUDMF.FY18,,Affordable Housing,
354,New Construction,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
355,Preservation,Brooklyn,40.708637,-73.948486,LA CABANA HOUSES,,Affordable Housing,
356,Preservation,Brooklyn,40.709391,-73.948612,LA CABANA HOUSES,,Affordable Housing,
357,Preservation,Brooklyn,40.709584,-73.950047,LA CABANA HOUSES,,Affordable Housing,
358,New Construction,Queens,40.705839000000005,-73.79221,168TH STREET GARAGE,,Affordable Housing,
359,New Construction,Brooklyn,40.576052000000004,-73.98575600000001,CONEY ISLAND PHASE 1 (L&M),,Affordable Housing,
360,Preservation,Bronx,40.82007,-73.87621999999999,LAFAYETTE MORRISON APARTMENTS,,Affordable Housing,
361,Preservation,Bronx,40.821314,-73.87650699999999,LAFAYETTE MORRISON APARTMENTS,,Affordable Housing,
362,Preservation,Bronx,40.820840000000004,-73.872649,LAFAYETTE MORRISON APARTMENTS,,Affordable Housing,
363,Preservation,Bronx,40.821609,-73.872835,LAFAYETTE MORRISON APARTMENTS,,Affordable Housing,
364,Preservation,Manhattan,40.800206,-73.952489,MMN1801- UPTOWN 6,,Affordable Housing,
365,Preservation,Manhattan,40.805446,-73.953728,MMN1801- UPTOWN 6,,Affordable Housing,
366,Preservation,Manhattan,40.811316,-73.940145,MMN1801- UPTOWN 6,,Affordable Housing,
367,Preservation,Manhattan,40.817195,-73.940298,MMN1801- UPTOWN 6,,Affordable Housing,
368,Preservation,Manhattan,40.817226,-73.94036700000001,MMN1801- UPTOWN 6,,Affordable Housing,
369,Preservation,Manhattan,40.817253,-73.940436,MMN1801- UPTOWN 6,,Affordable Housing,
370,Preservation,Manhattan,40.82492,-73.954123,TMN209G-2 - 640 RIVERSIDE,,Affordable Housing,
371,Preservation,Brooklyn,40.59209,-73.936463,"KINGS BAY HOUSES SECTION TWO, INC. HRP.FY18",,Affordable Housing,
372,Preservation,Brooklyn,40.591314000000004,-73.937238,"KINGS BAY HOUSES SECTION TWO, INC. HRP.FY18",,Affordable Housing,
373,Preservation,Brooklyn,40.591193,-73.937217,"KINGS BAY HOUSES SECTION TWO, INC. HRP.FY18",,Affordable Housing,
374,Preservation,Bronx,40.854129,-73.908231,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,,Affordable Housing,
375,Preservation,Bronx,40.854231,-73.908144,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,,Affordable Housing,
376,Preservation,Bronx,40.850934,-73.907754,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,,Affordable Housing,
377,Preservation,Bronx,40.848602,-73.908376,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,,Affordable Housing,
378,Preservation,Bronx,40.849976,-73.90790799999999,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,,Affordable Housing,
379,Preservation,Bronx,40.851812,-73.90795200000001,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,,Affordable Housing,
380,Preservation,Bronx,40.816096,-73.898955,BK UNION AVENUE CLUSTER LLC.PLP.FY18,,Affordable Housing,
381,Preservation,Bronx,40.823674,-73.901484,BK UNION AVENUE CLUSTER LLC.PLP.FY18,,Affordable Housing,
382,Preservation,Bronx,40.823745,-73.901455,BK UNION AVENUE CLUSTER LLC.PLP.FY18,,Affordable Housing,
383,Preservation,Bronx,40.826274,-73.89040899999999,BK UNION AVENUE CLUSTER LLC.PLP.FY18,,Affordable Housing,
384,Preservation,Bronx,40.826397,-73.89030699999999,BK UNION AVENUE CLUSTER LLC.PLP.FY18,,Affordable Housing,
385,Preservation,Manhattan,40.805490999999996,-73.950882,ROBESON APARTMENTS HDFC.HUDMF.FY18,,Affordable Housing,
386,Preservation,Manhattan,40.805577,-73.950795,ROBESON APARTMENTS HDFC.HUDMF.FY18,,Affordable Housing,
387,New Construction,Queens,40.606379,-73.750535,1414 CENTRAL AVENUE,,Affordable Housing,
388,Preservation,Manhattan,40.7282,-73.97891899999999,EAST VILLAGE II HDFC.HUDMF.FY18,,Affordable Housing,
389,Preservation,Manhattan,40.72831,-73.97883900000001,EAST VILLAGE II HDFC.HUDMF.FY18,,Affordable Housing,
390,Preservation,Manhattan,40.725867,-73.979327,EAST VILLAGE II HDFC.HUDMF.FY18,,Affordable Housing,
391,Preservation,Manhattan,40.726284,-73.978533,EAST VILLAGE II HDFC.HUDMF.FY18,,Affordable Housing,
392,New Construction,Queens,,,CONFIDENTIAL,,Affordable Housing,
393,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
394,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
395,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
396,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
397,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
398,Preservation,Queens,,,CONFIDENTIAL,,Affordable Housing,
399,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
400,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
401,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
402,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
403,Preservation,Staten Island,,,CONFIDENTIAL,,Affordable Housing,
404,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
405,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
406,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
407,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
408,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
409,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
410,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
411,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
412,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
413,Preservation,Manhattan,40.716685999999996,-73.980463,MASARYK TOWERS,,Affordable Housing,
414,Preservation,Manhattan,40.717218,-73.980174,MASARYK TOWERS,,Affordable Housing,
415,Preservation,Manhattan,40.717566999999995,-73.979986,MASARYK TOWERS,,Affordable Housing,
416,Preservation,Manhattan,40.717890999999995,-73.979824,MASARYK TOWERS,,Affordable Housing,
417,Preservation,Manhattan,40.717890999999995,-73.979824,MASARYK TOWERS,,Affordable Housing,
418,Preservation,Manhattan,40.717566999999995,-73.979986,MASARYK TOWERS,,Affordable Housing,
419,New Construction,Bronx,40.841762,-73.878688,EL RIO II,,Affordable Housing,
420,New Construction,Brooklyn,40.661524,-73.917424,BRKG GND. AAPCI. 3 LIVONIA AVE. EDWIN'S PLACE,,Affordable Housing,
421,New Construction,Bronx,40.837558,-73.916927,VOA. 112 EAST CLARKE PLACE,,Affordable Housing,
422,New Construction,Brooklyn,40.678249,-73.883607,LINWOOD PARK APARTMENTS,,Affordable Housing,
423,Preservation,Bronx,40.836252,-73.914551,1296 SHERIDAN AVENUE.HPO.FY2018,,Affordable Housing,
424,Preservation,Brooklyn,40.593993,-73.994804,LIVONIA REGINA HDFC.HPO.FY18,,Affordable Housing,
425,Preservation,Brooklyn,40.709262,-73.954477,GROWER-GREEN,,Affordable Housing,
426,Preservation,Brooklyn,40.710085,-73.953387,GROWER-GREEN,,Affordable Housing,
427,Preservation,Brooklyn,40.710041,-73.95321700000001,GROWER-GREEN,,Affordable Housing,
428,Preservation,Brooklyn,40.710038,-73.953264,GROWER-GREEN,,Affordable Housing,
429,Preservation,Brooklyn,40.709996999999994,-73.953102,GROWER-GREEN,,Affordable Housing,
430,Preservation,Brooklyn,40.709995,-73.953142,GROWER-GREEN,,Affordable Housing,
431,Preservation,Brooklyn,40.709948,-73.953019,GROWER-GREEN,,Affordable Housing,
432,Preservation,Brooklyn,40.709912,-73.952867,GROWER-GREEN,,Affordable Housing,
433,Preservation,Brooklyn,40.709903999999995,-73.952896,GROWER-GREEN,,Affordable Housing,
434,Preservation,Brooklyn,40.709849,-73.952694,GROWER-GREEN,,Affordable Housing,
435,Preservation,Brooklyn,40.709571000000004,-73.951948,GROWER-GREEN,,Affordable Housing,
436,Preservation,Brooklyn,40.710718,-73.95756999999999,GROWER-GREEN,,Affordable Housing,
437,Preservation,Brooklyn,40.709289,-73.953665,GROWER-GREEN,,Affordable Housing,
438,New Construction,Brooklyn,40.703921,-73.927362,176 KNICKERBOCKER AVENUE,,Affordable Housing,
439,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
440,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
441,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
442,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
443,Preservation,Bronx,,,CONFIDENTIAL,,Affordable Housing,
444,Preservation,Brooklyn,,,CONFIDENTIAL,,Affordable Housing,
445,Preservation,Bronx,40.854869,-73.91431700000001,JERICHO RESIDENCE V HDFC.YR15.FY18,,Affordable Housing,
446,New Construction,Bronx,40.839984,-73.88223599999999,SECOND FARMS,,Affordable Housing,
447,New Construction,Bronx,40.814412,-73.88836500000001,700 MANIDA STREET,,Affordable Housing,
448,New Construction,Queens,40.604317,-73.75295899999999,ROCKAWAY VILLAGE PHASE 1 (RITA STARK SITE),,Affordable Housing,
449,New Construction,Queens,40.675556,-73.777336,FAC.131-10 GUY R. BREWER BOULEVARD,,Affordable Housing,
450,New Construction,Brooklyn,40.677103,-73.95723100000001,916 BERGEN APARTMENTS,,Affordable Housing,
451,Preservation,Bronx,40.849086,-73.887946,COMUNILIFE,,Affordable Housing,
452,Preservation,Bronx,40.849329,-73.890233,COMUNILIFE,,Affordable Housing,
453,Preservation,Bronx,40.831924,-73.889337,COMUNILIFE,,Affordable Housing,
454,Preservation,Manhattan,40.782043,-73.94978,RUPPERT HOUSE,,Affordable Housing,
455,Preservation,Manhattan,40.782965000000004,-73.950061,RUPPERT HOUSE,,Affordable Housing,
456,Preservation,Manhattan,40.782097,-73.94868199999999,RUPPERT HOUSE,,Affordable Housing,
457,New Construction,Manhattan,40.811659000000006,-73.95067900000001,CUCS. 302-314 W 127TH STREET. KELLY HOTEL,,Affordable Housing,
458,Preservation,Bronx,40.808346,-73.91413100000001,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
459,Preservation,Bronx,40.80836,-73.914099,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
460,Preservation,Bronx,40.809021,-73.913719,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
461,Preservation,Bronx,40.806779,-73.913342,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
462,Preservation,Bronx,40.808376,-73.913004,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
463,Preservation,Bronx,40.808439,-73.91294599999999,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
464,Preservation,Bronx,40.806276000000004,-73.916168,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
465,Preservation,Bronx,40.806135,-73.915839,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
466,Preservation,Bronx,40.805159,-73.91359,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
467,Preservation,Bronx,40.806854,-73.915448,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
468,Preservation,Bronx,40.807276,-73.91456600000001,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
469,Preservation,Bronx,40.806718,-73.91319399999999,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
470,Preservation,Bronx,40.808639,-73.915847,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
471,Preservation,Bronx,40.808248,-73.91493,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
472,Preservation,Bronx,40.808251,-73.914887,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
473,Preservation,Bronx,40.808144,-73.914681,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
474,Preservation,Bronx,40.807899,-73.91405300000001,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
475,Preservation,Bronx,40.807885,-73.914063,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
476,Preservation,Bronx,40.807866,-73.913973,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
477,Preservation,Bronx,40.80785,-73.913984,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
478,Preservation,Bronx,40.807517,-73.913197,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
479,Preservation,Bronx,40.807388,-73.912901,DIEGO BEEKMAN MHA.GHPP.FY18,,Affordable Housing,
